,speed,acceleration,angle,predicted
48,0.1947337192065101,0.045737879395459,-7.733446816436981,1
49,0.1842583184255218,-0.0104754007809882,10.44998183063015,1
50,0.1490388079293406,-0.0352195104961812,-2.7172786644194105,1
51,0.1842986785329806,0.03525987060364,2.718104899084693,1
52,0.1444224080120436,-0.039876270520937,11.288067844837713,1
53,0.1490792557668597,0.0046568477548161,-14.004788300588643,0
54,0.1843457529345304,0.0352664971676706,2.7167287833239016,1
55,0.149110822209521,-0.0352349307250093,-2.7174538300299105,1
56,0.1843741754151037,0.0352633532055826,2.717788927252513,1
57,0.1844008567659091,2.668135080538536e-05,-0.0001009386342616,1
58,0.1491566175065645,-0.0352442392593446,-2.716548892912442,1
59,0.1491667942472456,1.0176740681100416e-05,0.0002530373982381,1
60,0.1844424948215592,0.0352757005743136,2.715300117758261,1
61,0.1637224368527405,-0.0207200579688187,4.955913680931502,1
62,0.6709301781854702,0.5072077413327296,-178.29970986907188,0
63,0.6346980848403491,-0.0362320933451211,-0.2633088233868932,1
64,0.6929133713141912,0.0582152864738421,-10.195270505546688,1
65,0.7157376527757919,0.0228242814616007,4.932896104575434,1
66,0.6977019175106289,-0.018035735265163,-0.2614612257480928,1
67,0.7223978286581382,0.0246959111475092,7.561918418854958,1
68,0.6694365814362114,-0.0529612472219267,-1.770975790142927,1
69,0.724747915325736,0.0553113338895245,-1.0742916129432842,1
70,0.6845071406588817,-0.0402407746668542,5.708183099352709,1
71,0.7022759501741466,0.0177688095152648,-0.0003733398624774,1
72,0.684037090166899,-0.0182388600072476,0.0002695998925901,1
73,0.6849085549721219,0.0008714648052229,-3.013781594295722,1
74,0.647766166323162,-0.0371423886489599,4.606607077322337,1
75,0.6126362801116159,-0.0351298862115461,-4.961194947290551,1
76,0.6514608757584784,0.0388245956468625,-2.974489772973413,1
77,0.6110316404679849,-0.0404292352904935,6.344110246450356,1
78,0.6108475286329642,-0.0001841118350206,0.0004481240923723,1
79,0.6656357032641828,0.0547881746312185,-3.097587878073682,1
80,0.6104534314753256,-0.0551822717888571,3.097785369632163,1
81,0.6114446416446824,0.0009912101693567,-3.371286289212918,1
82,0.6459617572225139,0.0345171155778315,3.37183851924442,1
83,0.6098841512631736,-0.0360776059593402,0.0004851165461161,1
84,0.6100181696941516,0.0001340184309779,-1.6885441344837204,1
85,0.573659602734059,-0.0363585669600925,1.6886340697854791,1
86,0.6283802174002648,0.0547206146662058,-3.278454461944648,1
87,0.6091448971697933,-0.0192353202304715,3.279124641337262,1
88,0.6101009070801334,0.0009560099103401,-3.375765794250725,1
89,0.6087687798828012,-0.0013321271973322,3.3760888126375903,1
90,0.5774252566081647,-0.0313435232746365,-7.145080723948325,1
91,0.573812702363761,-0.0036125542444036,3.5586510327002543,1
92,0.5736370632935036,-0.0001756390702574,9.56321517833203e-05,1
93,0.5768888473180986,0.003251784024595,-3.559449142939684,1
94,0.5732887755512034,-0.0036000717668952,3.5596645582691337,1
95,0.5588002023639589,-0.0144885731872445,-3.7886525042434016,1
96,0.5729470656334633,0.0141468632695044,3.78942256252148,1
97,0.5549529130656045,-0.0179941525678588,-0.1153545588147721,1
98,0.5726070721157752,0.0176541590501707,0.1152358652524014,1
99,0.5368118475862877,-0.0357952245294874,-0.2385951036389428,1
100,0.5366589563810487,-0.000152891205239,0.0004437376259147,1
101,0.5754938782020186,0.0388349218209699,-3.3257514830421826,1
102,0.5363439662763072,-0.0391499119257113,3.3255918639572712,1
103,0.5361892503584893,-0.0001547159178179,0.000213276863036,1
104,0.5360403450235836,-0.0001489053349057,0.0004803455913133,1
105,0.499366763532575,-0.0366735814910085,1.776864052043095,1
106,0.500204019052229,0.0008372555196539,-2.050540361936981,1
107,0.5000703900232418,-0.0001336290289871,0.0001297422312518,1
108,0.5532348706652565,0.0531644806420146,0.3962600984141033,1
109,0.5036107400701455,-0.0496241305951109,-4.463238803621692,1
110,0.5387272661792784,0.0351165261091328,0.5390682009577858,1
111,0.50962654529469,-0.0291007208845883,-4.525630563530626,1
112,0.5094703410219235,-0.0001562042727665,5.3357270616061214e-05,1
113,0.5030284905460165,-0.0064418504759069,3.98780938507349,1
114,0.4990956466339864,-0.00393284391203,4.069412844608053,1
115,0.502752922953218,0.0036572763192316,-4.070091695227973,1
116,0.4988299370025771,-0.0039229859506409,4.070946323267691,1
117,0.4322614874563822,-0.0665684495461948,-5.412156224804789,1
118,0.4631564762852833,0.030894988828901,5.096685710632585,1
119,0.4320486260052196,-0.0311078502800636,-5.097199241417059,1
120,0.462931453141821,0.0308828271366014,5.098541005641749,1
121,0.4318323786482457,-0.0310990744935753,-5.099543179296177,1
122,0.4450225430739432,0.0131901644256975,4.923715106124291,1
123,0.4316216661162891,-0.013400876957654,-4.92431200298708,1
124,0.4624910675245514,0.0308694014082622,5.100700833976191,1
125,0.4314089871676309,-0.0310820803569205,-5.1013467526165925,1
126,0.4622680358504139,0.030859048682783,5.102714722652536,1
127,0.3962804369849697,-0.0659875988654442,-5.952400410255336,1
128,0.4267273151463354,0.0304468781613657,5.585244603054548,1
129,0.3960998220953918,-0.0306274930509435,-5.586656093907635,1
130,0.4265378546811513,0.0304380325857595,5.587323975391939,1
131,0.3959150800992558,-0.0306227745818954,-5.587233058807044,1
132,0.3958266329152201,-8.844718403566709e-05,-0.0002095207504453,1
133,0.39098910744035,-0.0048375254748701,5.154166085310436,1
134,0.3608918393147722,-0.0300972681255777,-6.168317659371411,1
135,0.3928009647085898,0.0319091253938175,3.5754575721018966,1
136,0.360738680777375,-0.0320622839312148,-3.575753051854207,1
137,0.3953996897444428,0.0346610089670678,1.0141388418144572,1
138,0.3553764042870591,-0.0400232854573836,4.634790456383087,1
139,0.3605107893933262,0.0051343851062671,-5.6492272582922,1
140,0.3604345315587838,-7.625783454240365e-05,-0.000380896745213,1
141,0.3603590362194339,-7.549533934997354e-05,-0.0001916834369808,1
142,0.3602858283335619,-7.320788587195093e-05,0.000376475235754,1
143,0.3256501791324552,-0.0346356492011067,-1.23124858793841,1
144,0.3022787465056055,-0.0233714326268496,5.876227011596768,1
145,0.3255342339539747,0.0232554874483691,-5.876457503133821,1
146,0.2911154026910965,-0.0344188312628782,-1.5222155867628544,1
147,0.3254149025044793,0.0342994998133828,1.5222029391858882,1
148,0.3253537943915812,-6.11081128981672e-05,0.0002945720857212,1
149,0.290954552220789,-0.0343992421707921,-1.522288588623809,1
150,0.3080430395074718,0.0170884872866827,0.8031908443734324,1
151,0.2908507888815138,-0.017192250625958,-0.8038189361138848,1
152,0.2907995723397799,-5.121654173384505e-05,0.0003335166875331,1
153,0.3217188470652609,0.030919274725481,4.621719656884153,1
154,0.2906955480446859,-0.0310232990205749,-4.622157919997619,1
155,0.2906477494769214,-4.7798567764489874e-05,0.0001074087256824,1
156,0.2228961280058523,-0.0677516214710691,-4.4471089221059685,1
157,0.2735001680529635,0.0506040400471112,3.5425965487674773,1
158,0.2564813918337937,-0.0170187762191698,-1.0254284807153056,1
159,0.2227936150072536,-0.03368777682654,-2.5167164659609966,1
160,0.2564051497532755,0.0336115347460218,2.5166313418930315,1
161,0.3246582788409999,0.0682531290877244,3.455191556533464,1
162,0.3008447684936531,-0.0238135103473468,-8.117005974968265,1
163,0.2226434050786159,-0.0782013634150372,2.144821327948648,1
164,0.162256634378995,-0.0603867706996208,5.972892396948225,1
165,0.2288037202254381,0.066547085846443,-10.205251195992249,1
166,0.205954458677153,-0.022849261548285,2.666060990739055,1
167,0.1794142426815695,-0.0265402159955835,8.773757058247952,1
168,0.2225093384579619,0.0430950957763923,-7.207983101341028,1
169,0.2224786641455749,-3.067431238695795e-05,-7.576384695084926e-05,1
170,0.2058476952409254,-0.0166309689046495,-1.5652522089729644,1
171,0.2118162938798609,0.0059685986389355,15.394359322676422,1
172,0.1893825322040032,-0.0224337616758577,-17.23498570213664,1
173,0.2391032720520562,0.049720739848053,4.753127732535489,1
174,0.2111027373318491,-0.028000534720207,17.29911379865132,1
175,0.2138342291612841,0.002731491829435,-9.567592839869375,1
176,0.1758811734922188,-0.0379530556690653,9.566307316544965,1
177,0.2137875415196124,0.0379063680273936,-9.566445034184,1
178,0.2110146840696156,-0.0027728574499967,9.56842918724692,1
179,0.1758285183218288,-0.0351861657477867,0.0009963323375359,1
180,0.2137188404545805,0.0378903221327516,-9.572292660093694,1
181,0.210949644012499,-0.0027691964420815,9.571825079820542,1
182,0.2136674359395914,0.0027177919270924,-9.570288907357394,1
183,0.1757540118944664,-0.037913424045125,9.570689468264078,1
184,0.1757390462361732,-1.4965658293175643e-05,-0.0007311050746636,1
185,0.1757229512613544,-1.6094974818831043e-05,0.0018716029935887,1
186,0.1447548076058254,-0.0309681436555289,-14.207051654199176,1
187,0.1756949226016511,0.0309401149958257,14.20755621347493,1
188,0.1756779894835994,-1.693311805178732e-05,-0.0013939520562189,1
189,0.1447145494274851,-0.0309634400561142,-14.206371389202843,1
190,0.1756499607998821,0.030935411372397,14.206875935711082,1
191,0.1756334144724454,-1.6546327436750552e-05,0.0008915129745048,1
192,0.1404958394624191,-0.0351375750100263,-0.0002349054240369,1
193,0.1109530716519374,-0.0295427678104816,-18.665248544893984,0
194,0.1404773418776137,0.0295242702256763,18.66512663176624,0
195,0.1109376626759372,-0.0295396792016764,-18.667410843088845,0
196,0.1053467336465633,-0.0055909290293738,18.66812768161904,0
197,0.1109227966154833,0.0055760629689199,-18.668119570682563,0
198,0.1053327193278514,-0.0055900772876318,18.66854048830021,0
199,0.1446089349383363,0.0392762156104848,-14.211656434092191,0
200,0.1053186727698365,-0.0392902621684998,14.213165368128928,0
201,0.1108940705538418,0.0055753977840053,-18.671493456957364,0
202,0.1053076741980363,-0.0055863963558054,18.6713970226065,0
203,0.0784367478290621,-0.0268709263689741,-26.908989702134733,0
204,0.0701990954357678,-0.0082376523932943,26.9099988979315,0
205,0.0701961441818555,-2.9512539122672488e-06,-0.0024877712718591,0
206,0.0784269214300807,0.0082307772482251,-26.90799673252775,0
207,0.0701910803806286,-0.0082358410494521,26.91119556282456,0
208,0.0784197479784262,0.0082286675977976,-26.9106578960496,0
209,0.0701850972500573,-0.0082346507283688,26.909762864618017,0
210,0.1108467101902434,0.040661612940186,-18.674352738039914,0
211,0.0394774488790753,-0.0713692613111681,134.63708715709595,0
212,0.012525502943996,-0.0269519459350793,109.1575917552334,0
213,0.0125227147216548,-2.788222341242736e-06,-0.0131209507089806,0
214,0.0394404195337735,0.0269177048121186,-18.364834011581763,0
215,0.0394408841812667,4.64647493224335e-07,-0.0019403875238594,0
216,0.0788821747798574,0.0394412905985906,0.0022778661033271,0
217,0.0500950409122488,-0.0287871338676085,18.36941757416176,0
218,0.070187516605518,0.0200924756932691,-45.10801231435579,0
219,0.0788853545168555,0.0086978379113375,26.73586357142105,0
220,0.0500971520248454,-0.0287882024920101,18.372991689570284,0
221,0.0788893470438159,0.0287921950189705,-18.37116728733741,0
222,0.0788902472172576,9.001734416064222e-07,-0.0003163162203634,0
223,0.0500971720259759,-0.0287930751912816,18.36986633900148,0
224,0.0788928895718727,0.0287957175458967,-18.36756764197645,0
225,0.0351005475883223,-0.0437923419835504,-26.74357405665293,0
226,0.0788955900541969,0.0437950424658745,26.742625104385525,0
227,0.0788969257702754,1.3357160785487654e-06,0.0003374076289048,0
228,0.0500993031488457,-0.0287976226214296,18.367404934565457,0
229,0.0788969839981216,0.0287976808492758,-18.370652370367367,0
230,0.0877581677623231,0.0088611837642015,-26.73148153679577,0
231,0.0639869971947422,-0.0237711705675809,56.30930536450097,0
232,0.0877631671260785,0.0237761699313363,-56.30925329050842,0
233,0.0639888985996786,-0.0237742685263999,56.31151581512131,0
234,0.1069343247512223,0.0429454261515437,-46.75818282262588,0
235,0.1002102373525251,-0.0067240873986971,35.55025825120131,0
236,0.0949175523296395,-0.0052926850228855,-23.1413315852258,0
237,0.0725541642636732,-0.0223633880659663,-7.802653018097658,0
238,0.1274497816435946,0.0548956173799214,19.69111880331576,0
239,0.0949245519557505,-0.0325252296878441,-11.890091655192265,0
240,0.0501105757300814,-0.044813976225669,23.144865016309723,0
241,0.0789175424097848,0.0288069666797033,-18.37322513798469,0
242,0.0789202138111642,2.6714013793976976e-06,0.0006746860495638,0
243,0.0789210848886406,8.710774763998064e-07,0.0013070328654407,0
244,0.0789224788384144,1.3939497738729711e-06,-0.0029090866423473,0
245,0.0789242500439504,1.7712055359886405e-06,0.000990840534655,0
246,0.1002261106947682,0.0213018606508177,18.37279740534393,0
247,0.0789264859220267,-0.0212996247727415,-18.372776250140703,0
248,0.0789278507815846,1.3648595579424103e-06,-0.0012857730924338,0
249,0.0789308995261035,3.0487445189103517e-06,0.0045741186489181,0
250,0.078932728908862,1.8293827584447973e-06,-0.002255328304443,0
251,0.0501148379225183,-0.0288178909863436,18.370559243878063,0
252,0.0789331935563231,0.0288183556338047,-18.37152880270673,0
253,0.0789354294344424,2.235878119274948e-06,2.1150409594383746e-05,0
254,0.0789380717588161,2.6423243737749846e-06,0.0022973996170492,0
255,0.0789381299816524,5.822283628831305e-08,-0.0032457431398427,0
256,0.0789398720862883,1.7421046358684356e-06,0.0026134756736837,0
257,0.0789421079652704,2.235878982070893e-06,2.1100868934809117e-05,0
258,0.0501191001515387,-0.0288230078137316,18.368273433757253,0
259,0.03512936863936,-0.0149897315121787,-45.091988226186544,0
260,0.0501204942114512,0.0149911255720911,45.09362763748288,0
261,0.0351303056633443,-0.0149901885481068,-45.08707892736885,0
262,0.0789470443525291,0.0438167386891848,26.716238887133045,0
263,0.0351333052956873,-0.0438137390568418,-26.716162291212758,0
264,0.0501191001515387,0.0149857948558514,45.08536292015225,0
265,0.0351342895331617,-0.014984810618377,-45.083706825622784,0
266,0.0501197971763682,0.0149855076432065,45.08452654267373,0
267,0.0501205142232174,7.170468491815574e-07,-0.000796816942767,0
268,0.0702705944545809,0.0201500802313635,-45.08451950421943,0
269,0.0501205342748856,-0.0201500601796952,45.08290299432784,0
270,0.0351373048055767,-0.0149832294693088,-45.08366720281839,0
271,0.0501247164580501,0.0149874116524733,45.08858515538009,0
272,0.0351373518922528,-0.0149873645657973,-45.09347642550955,0
273,0.0501240194018793,0.0149866675096265,45.09265682374453,0
274,0.0789586592844626,0.0288346398825832,-18.370946555435975,0
275,0.0351393045605614,-0.0438193547239011,-26.716767953108643,0
276,0.0501254534642842,0.0149861489037227,45.08612098349292,0
277,0.0351402888007479,-0.0149851646635362,-45.084465175998616,0
278,0.0501254534642792,0.0149851646635313,45.08446517599282,0
279,0.0351423041930945,-0.0149831492711847,-45.08604442679132,0
280,0.0789644377235745,0.0438221335304799,26.71869305071732,0
281,0.035142210801257,-0.0438222269223174,153.2910881373665,0
282,0.0058607221398051,-0.0292814886614518,-0.0124785168140419,0
283,0.0058507077349655,-1.001440483965662e-05,0.0082544862695783,0
284,0.0058597380487536,9.030313788098952e-06,-0.0181846457264498,0
285,0.0058596912034671,-4.684528648237624e-08,0.029330162700802,0
286,0.00585169214843,-7.999055037089323e-06,-0.0012030922483177,0
287,0.0058597380487536,8.045900323571699e-06,-0.0281270704524843,0
288,0.005859722263042,-1.5785711579043016e-08,0.0097766686756699,0
289,0.0058517076140233,-8.014649018746496e-06,0.0085602676178666,0
290,0.0058587223863227,7.01477229945232e-06,-0.0087138107897146,0
291,0.0058607221398033,1.999753480543508e-06,0.0003070340222279,0
292,0.0058506922667327,-1.0029873070521202e-05,0.0180462930862859,0
293,0.0058597380487536,9.045782020850912e-06,-0.0279764526123358,0
294,0.0070258148281876,0.001166076779434,0.036757760984841,0
295,0.0070268610346296,1.0462064419522812e-06,-0.0243344530358626,0
296,0.0070348600554676,7.999020837961418e-06,0.0010199724765129,0
297,0.0070268610346296,-7.999020837961418e-06,-0.0010199724765129,0
298,0.0070268610346296,0.0,0.0,0
299,0.005858691321447,-0.0011681697131825,0.0167566478824028,0
300,0.0058506922667327,-7.999054714275498e-06,-0.0012035032190453,0
301,0.0058607379228218,1.0045656089075622e-05,-0.0278212942891684,0
302,0.0058587067685623,-2.031154259480618e-06,0.0192463564549143,0
303,0.005851723250462,-6.9835181003043145e-06,-0.0108546606788308,0
304,0.0058587223863226,6.999135860575982e-06,0.0010762714740621,0
305,0.005859722263042,9.998767194051988e-07,0.0001535431023569,0
306,0.0058506922667327,-9.02999630927187e-06,0.0181997839366658,0
307,0.0058597222630438,9.02999631104736e-06,-0.0181997839363816,0
308,0.0058587223863226,-9.998767211806883e-07,-0.0001535431026411,0
309,0.0058517076140216,-7.014772301006632e-06,0.0087138106503914,0
310,0.0058587223863226,7.014772301006632e-06,-0.0087138106503914,0
311,0.0050186376637486,-0.0008400847225739,179.9863906273365,1
312,0.0050185907384441,-4.69253045804266e-08,0.0342457709437837,0
313,0.005017637790834,-9.52947610105212e-07,-0.0344277945286819,0
314,0.0050275744648887,9.936674054715142e-06,0.0473964365596941,0
315,0.0050186376637486,-8.936801140029503e-06,-0.047214412974796,0
316,0.0050195753804488,9.377167001084484e-07,0.0458340264237335,0
317,0.0050186376637488,-9.377166999956916e-07,-0.0458340265048491,0
318,0.0058587223863226,0.0008400847225738,0.0136093727446109,0
319,0.005851723250462,-6.999135860575982e-06,-0.0010762714740337,0
320,0.0058587067685623,6.9835181003043145e-06,0.0108546606788308,0
321,0.0058607379228218,2.031154259480618e-06,-0.0192463564549143,0
322,0.0058506922667327,-1.0045656089075622e-05,0.0278212942891968,0
323,0.005858691321447,7.999054714275498e-06,0.0012035032190453,0
324,0.0058597380487518,1.0467273047990585e-06,-0.0291799558316654,0
325,0.00585072337408,-9.014674671762798e-06,0.0083928908332211,0
326,0.0058606607136057,9.93733952566779e-06,0.0406377912522941,0
327,0.0058597066479467,-9.540656590286203e-07,-0.0294772923427331,0
328,0.0058507233740799,-8.98327386675106e-06,-0.0111604988399847,0
329,0.0058597066479467,8.98327386675106e-06,0.0111604988399847,0
330,0.0177505526674477,0.0118908460195009,-90.40787184378476,0
331,0.0177465763740557,-3.97629339194544e-06,-0.003520196508191,0
332,0.0117114612666403,-0.0060351151074154,90.39610915309322,0
333,0.0117183825249041,6.92125826383394e-06,0.0249845631315963,0
334,0.0117124611418779,-5.921383026175758e-06,-0.0249072888607599,0
335,0.0118330239689641,0.0001205628270861,89.60968105446034,0
336,0.011832035539161,-9.88429803103208e-07,-0.002530064223265,0
337,0.0118320468749059,1.1335744887902566e-08,-0.002420590495376,0
338,0.0177475534370192,0.0059155065621132,0.0023840285292067,0
339,0.0177485531804712,9.997434520445103e-07,7.312185573482566e-05,0
340,0.0351427728878929,0.0173942197074216,-89.59563473669334,0
341,0.0177465423745004,-0.0173962305133924,89.59710235059731,0
342,0.0177505526674548,4.010292954381711e-06,-0.0013213948916472,0
343,0.0177465763740486,-3.976293406236092e-06,-0.0035201964977886,0
344,0.0177475308141682,9.544401196534549e-07,0.0065284076702027,0
345,0.0351432261751828,0.0173956953610146,-89.5938859983271,0
346,0.0177445315801761,-0.0173986945950067,89.59366712855717,0
347,0.0177475647695706,3.0331893944614274e-06,-0.0046224552049238,0
348,0.0177475421185541,-2.2651016531177737e-08,0.003227547928958,0
349,0.0177465536936103,-9.884249437472348e-07,-0.0016869050992909,0
350,0.0175711520965473,-0.000175401597063,-89.59876158680422,0
351,0.017571089949118,-6.214742927918017e-08,0.0130415956448359,0
352,0.0354941071306152,0.0179230171814971,89.58575655724144,0
353,0.0177475534370263,-0.0177465536935889,3.656402321894348e-05,0
354,0.0177445428864798,-3.0105505464776694e-06,0.0013946325931328,0
355,0.0167066787617971,-0.0010378641246826,-44.50497567620616,0
356,0.0167120768308424,5.398069045325221e-06,-0.0227737777859999,0
357,0.0167070372298652,-5.039600977200381e-06,0.0215783670677183,0
358,0.0177445315801761,0.0010374943503108,44.50778513660131,0
359,0.0177485758583615,4.04427818536876e-06,-0.0061629225031083,0
360,0.0177425320909967,-6.043767364818237e-06,0.006016968214368,0
361,0.0177475534370263,5.021346029625978e-06,-0.0028627279870079,0
362,0.0351422262954411,0.0173946728584148,-89.59068373043594,0
363,0.106477277388185,0.0713350510927439,-90.4083378476543,0
364,0.0794329525700809,-0.0270443248181041,153.74248778261676,0
365,0.0794289436981196,-4.008871961211358e-06,-0.0006952292699224,0
366,0.1123626242662593,0.0329336805681396,8.03427334497377,0
367,0.0709821479035433,-0.0413804763627159,18.22523034720456,0
368,0.0794253587967926,0.0084432108932492,-26.259225726463058,0
369,0.2929580083629722,0.2135326495661795,12.379272939631818,1
370,0.1464695326953706,-0.1464884756676015,0.0002109944471158,0
371,0.1588368405912227,0.012367307895852,-12.379247732734598,1
372,0.1419221258296248,-0.0169147147615978,26.26183500570505,0
373,0.035478043378968,-0.1064440824506568,-0.0008983674281921,0
374,0.0501183631117355,0.0146403197327675,-44.51550986732937,0
375,0.0354790205614565,-0.0146393425502789,44.51716083628128,0
376,0.0501183831044061,0.0146393625429495,-44.5187774165104,0
377,0.0354779982806236,-0.0146403848237825,44.52035555729651,0
378,0.0351401033720729,-0.0003378949085506,-89.58514279834041,0
379,0.0354780208157097,0.0003379174436367,89.58352824244525,0
380,0.0501183631117417,0.014640342296032,-44.51712442116781,0
381,0.0351410575395778,-0.0149773055721639,-45.0614881227954,0
382,0.0354779982806236,0.0003369407410458,89.5802270998555,0
383,0.0351410727497047,-0.0003369255309188,-89.5818573620892,0
384,0.0351420574241178,9.846744130348473e-07,0.0016550377023349,0
385,0.0501191001515387,0.0149770427274209,45.059049928002,0
386,0.0175710135450404,-0.0325480866064982,-45.055789492033625,0
387,0.0175720285966069,1.0150515664594797e-06,-0.0032108892604014,0
388,0.0351430573086643,0.0175710287120574,-2.4772649084070508e-05,0
389,0.0501211912567921,0.0149781339481278,45.06148423668572,0
390,0.0175719983211919,-0.0325491929356002,-45.05493895747188,0
391,0.0175719983211936,1.7763568394002505e-15,8.526512829121202e-14,0
392,0.050118403136968,0.0325464048157744,45.05166013487789,0
393,0.0351450418978261,-0.0149733612391419,-45.05652579203067,0
394,0.1810929691650143,0.1459479272671882,-101.60812643130478,0
395,0.1811075027186844,1.4533553670093012e-05,-0.0002786656297075,1
396,0.2129077546074826,0.0318002518887982,11.189835876602558,1
397,0.1123465887610763,-0.1005611658464062,-18.23163946004189,1
398,0.0709799342367279,-0.0413666545243484,18.231160424905653,0
399,0.017746485990188,-0.0532334482465398,179.99970538926675,1
400,0.0177444640381196,-2.0219520684289227e-06,0.0030829275465862,0
401,0.0177415097722793,-2.954265840265924e-06,-0.0066746339436463,0
402,0.0177474745034358,5.964731156458958e-06,0.0052780785968593,0
403,0.0250613427663027,0.0073138682628668,-44.52898182757736,0
404,0.0250637723018651,2.429535562422508e-06,0.0073538024703339,0
405,0.0354859737502018,0.0104222014483367,44.519687541316216,0
406,0.0501247564383127,0.0146387826881108,-44.52296589763506,0
407,0.0501261705100259,1.4140717132585243e-06,2.2894937444561947e-05,0
408,0.0354899278246631,-0.0146362426853627,44.52631625260287,0
409,0.0501247764882789,0.0146348486636158,-44.52795552065498,0
410,0.0250630752502589,-0.02506170123802,0.003255596867973,0
411,0.0250630752502527,-6.224187831804784e-15,-8.810729923425242e-12,0
412,0.0501261505005166,0.0250630752502639,1.0231815394945444e-11,0
413,0.0250637922908698,-0.0250623582096467,-0.0015934351745272,0
414,0.0250616812085703,-2.1110822995377976e-06,-0.0016851035171896,0
415,0.0354859288310171,0.0104242476224468,44.5278336071747,0
416,0.0501254734940217,0.0146395446630046,-44.52699101993264,0
417,0.0501254534642829,-2.0029738798110763e-08,0.0016163509674242,0
418,0.1002551291455959,0.0501296756813129,0.0008424485405669,0
419,0.0794181504254535,-0.0208369787201424,18.25716574750317,0
420,0.0703031126551305,-0.0091150377703229,116.68226595664588,0
421,0.0794194995766132,0.0091163869214827,-116.6825718593557,0
422,0.0354818850260273,-0.0439376145505859,26.270756254114588,0
423,0.0501254534642792,0.0146435684382518,-44.52845854745573,0
424,0.0354778972213748,-0.0146475562429044,44.52750670728125,0
425,0.0501250949450431,0.0146471977236682,-44.52710833456652,0
426,0.0354818626624959,-0.0146432322825471,44.52967456101422,0
427,0.0794141415240348,0.0439322788615388,-26.2727600081046,0
428,0.035478885777322,-0.0439352557467128,26.27103720723821,0
429,0.0794119057887422,0.0439330200114202,-26.271065035503117,0
430,0.0354768639115707,-0.0439350418771714,26.27260736255749,0
431,0.0354768639115707,0.0,-180.0,0
432,0.0497614038789112,0.0142845399673405,44.940570297147445,0
433,0.0177394428886609,-0.0320219609902503,-44.94211262419898,0
434,0.0177394428886538,-7.105427357601002e-15,-5.115907697472721e-13,0
435,0.0497627846487716,0.0320233417601178,44.94377855834418,0
436,0.0351529956191509,-0.0146097890296207,45.47470143969102,0
437,0.0351539955054896,9.998863386914691e-07,2.457319763493615e-05,0
438,0.0501268675362813,0.0149728720307917,45.05316816740853,0
